Temperature,Humidity,Light,Voltage,Controller ID,Output
29.5,45,181.25,2.39,2,1
29.5,44,176.07,2.34,5,1
29.5,45,180.19,2.41,1,1
29.5,45,182.52,2.37,5,1
29.5,45,191.58,2.35,5,1
30.10112545,45,194.82,2.39,3,1
29.5,45,192.04,2.36,3,1
29.5,45,190.67,2.35,2,1
29.5,45,182.95,2.33,5,1
29.5,45,203.02,2.39,5,1
29.5,45,208.08,2.37,3,1
29.5,45,197.42,2.32,1,1
29.5,45,189.31,2.34,1,1
29.6,45,193.88,2.35,4,1
29.6,45,183.81,2.39,3,1
29.6,45,189.09,2.37,4,1
29.6,44,175.66,2.4,4,1
29.6,44,181.03,2.37,1,1
29.6,44,202.52,2.39,1,1
29.6,44,186.64,2.36,1,1
29.6,44,195.76,2.35,5,1
29.6,44,181.03,2.33,1,1
29.6,44,183.16,2.36,2,1
29.6,44,180.61,2.38,5,1
29.6,44,192.5,2.39,4,1
29.6,44,182.73,2.37,4,1
29.6,44,196.94,2.36,3,1
29.7,43,188.19,2.33,2,1
29.7,43,185.33,2.39,2,1
29.7,43,192.73,2.34,2,1
29.7,43,186.2,2.34,3,1
29.8,43,178.53,2.34,1,1
29.8,43,196.94,2.38,5,1
29.8,43,185.76,2.39,2,1
29.8,43,193.88,2.35,5,1
29.9,43,189.09,2.4,5,1
29.8,43,185.54,2.39,1,1
29.9,43,193.19,2.35,3,1
29.9,43,194.12,2.39,1,1
29.9,43,185.33,2.39,3,1
29.8,43,186.64,2.38,3,1
29.8,43,182.52,2.36,1,1
29.9,43,189.31,2.35,2,1
29.8,43,186.64,2.35,1,1
29.9,43,185.76,2.35,2,1
29.8,43,189.76,2.36,3,1
29.9,43,191.12,2.34,2,1
30.3,43,185.33,2.42,2,1
29.9,43,187.52,2.34,5,1
29.9,43,193.19,2.31,5,1
29.9,43,189.76,2.37,4,1
29.9,43,185.98,2.38,3,1
29.9,43,186.42,2.4,4,1
29.9,43,184.46,2.39,1,1
29.9,43,179.77,2.36,2,1
29.9,43,195.29,2.33,5,1
30,43,184.46,2.4,5,1
30,43,196.94,2.39,3,1
29.9,43,187.3,2.38,5,1
30,43,177.91,2.36,4,1
30,43,190.67,2.39,2,1
30,43,196.7,2.42,4,1
30,43,193.65,2.36,4,1
30,43,188.86,2.42,1,1
30,43,178.11,2.36,3,1
30,43,188.19,2.39,1,1
30,43,193.19,2.41,1,1
30,43,188.42,2.41,5,1
30,43,185.98,2.38,1,1
30,43,182.31,2.41,1,1
30,43,198.14,2.37,1,1
30,43,193.88,2.36,2,1
30,43,182.52,2.39,4,1
30,43,195.52,2.39,4,1
30.2,43,185.76,2.38,1,1
30,43,186.64,2.37,2,1
30,43,190.89,2.35,5,1
30,43,182.09,2.37,2,1
30,43,184.67,2.39,2,1
30,43,196.94,2.34,3,1
30,43,184.46,2.35,2,1
30.1,43,185.98,2.37,3,1
30.1,43,185.98,2.35,2,1
30.1,43,185.76,2.4,1,1
30.1,43,200.56,2.37,2,1
30.1,43,179.36,2.35,3,1
30.1,43,184.02,2.4,4,1
30.1,43,195.99,2.35,1,1
30.1,43,186.64,2.37,1,1
30.3,43,184.46,2.39,1,1
30.1,43,186.2,2.36,1,1
30.1,43,199.58,2.4,2,1
30.1,43,183.81,2.39,1,1
30.1,43,179.15,2.36,1,1
30.2,43,190.89,2.36,1,1
30.1,43,185.11,2.35,4,1
30.1,43,185.98,2.36,3,1
30.2,43,181.03,2.38,2,1
30.2,43,184.24,2.43,3,1
30.2,43,184.46,2.37,1,1
30.2,43,188.86,2.41,1,1
30.1,43,192.73,2.34,4,1
30.2,43,193.65,2.43,4,1
30.1,43,177.09,2.32,2,1
30,43,193.19,2.45,3,1
30.2,43,184.02,2.35,2,1
30.1,43,185.76,2.39,3,1
30.2,43,186.2,2.37,5,1
30.2,43,193.42,2.34,2,1
30.2,43,181.88,2.35,2,1
30.2,43,185.76,2.38,1,1
30.2,43,185.11,2.43,2,1
30.2,43,182.09,2.42,4,1
30.2,43,181.03,2.35,4,1
30.2,43,203.27,2.32,3,1
30.2,43,197.18,2.33,1,1
30.2,43,173.26,2.35,1,1
30.3,43,185.98,2.32,3,1
30,44,190.44,2.41,1,1
30.2,43,172.07,2.34,4,1
30.2,43,175.66,2.41,2,1
30.3,43,178.94,2.37,4,1
30.2,43,194.58,2.3,4,1
30.3,43,170.9,2.44,4,1
30.3,43,184.67,2.33,2,1
30.3,43,179.36,2.4,5,1
30.3,43,193.88,2.36,4,1
30.3,43,184.46,2.35,5,1
30.3,44,179.15,2.32,1,1
30.3,43,194.82,2.43,3,1
30.3,43,197.42,2.35,2,1
30.3,43,173.85,2.41,4,1
30.1,43,201.05,2.38,3,1
30.3,43,192.5,2.4,3,1
30.3,43,182.95,2.36,3,1
30.3,43,179.15,2.34,1,1
30.4,43,196.94,2.43,5,1
30.4,43,197.66,2.37,2,1
30.3,43,201.05,2.34,2,1
30.4,43,182.52,2.41,4,1
30.4,43,189.31,2.36,4,1
30.4,54.83475897,189.54,2.41,4,1
30.4,43,185.98,2.41,5,1
30.4,43,185.11,2.36,5,1
30.4,43,193.19,2.41,4,1
30.4,43,181.25,2.36,4,1
29.8,43,183.59,2.34,1,1
30.5,43,185.76,2.36,5,1
30.10112545,43,194.58,2.38,1,1
30.5,43,184.02,2.4,4,1
30.5,43,184.46,2.35,1,1
30.5,43,184.46,2.39,3,1
30.5,43,186.64,2.37,1,1
30.5,43,179.15,2.39,2,1
30.5,44,194.12,2.42,2,1
30.5,43,200.8,2.38,3,1
30.5,43,176.07,2.39,1,1
30.5,43,193.19,2.47,1,1
30.5,44,187.97,2.34,4,1
30.5,44,172.07,2.37,1,1
30.3,44,185.33,2.38,2,1
31.1,43,182.52,2.36,2,1
30.4,43,190.67,2.42,2,1
30.5,44,200.56,2.43,5,1
30.5,43,186.2,2.33,2,1
30.5,43,174.86,2.42,5,1
30.5,43,193.42,2.38,1,1
30.5,43,188.86,2.31,1,1
30.5,43,187.97,2.31,3,1
30.5,43,196.23,2.41,1,1
30.5,43,192.04,2.45,3,1
30.5,43,205.53,2.38,1,1
30.5,43,193.19,2.33,4,1
30.5,43,191.12,2.37,3,1
30.5,43,189.31,2.4,1,1
30.5,43,179.15,2.37,3,1
30.5,43,207.57,2.39,2,1
30.5,43,193.42,2.33,5,1
30.5,43,202.52,2.32,3,1
30.5,43,199.1,2.36,3,1
30.5,43,187.08,2.34,3,1
30.5,43,185.11,2.37,2,1
30.5,43,174.86,2.36,4,1
30.5,43,193.88,2.31,3,1
30.5,43,195.52,2.39,5,1
30.5,43,182.95,2.38,2,1
30.5,43,187.08,2.38,1,1
30.5,43,182.52,2.37,2,1
30.6,43,190.67,2.37,2,1
30.5,43,184.67,2.4,1,1
30.5,43,202.03,2.38,1,1
30.5,43,181.88,2.35,2,1
30.5,43,179.98,2.38,1,1
30.5,43,185.98,2.39,4,1
30.5,43,199.34,2.4,4,1
30.5,44,181.88,2.35,2,1
30.5,44,185.76,2.33,3,1
30.5,54.83475897,194.82,2.43,4,1
30.5,44,185.98,2.39,1,1
30.5,44,195.76,2.34,1,1
30.5,44,183.81,2.32,1,1
30.5,44,193.42,2.37,4,1
30.5,44,186.42,2.35,2,1
30.7,44,207.57,2.39,5,1
30.10112545,44,189.76,2.34,3,1
30.5,44,180.19,2.37,2,1
30.5,44,190.21,2.4,4,1
30.5,44,177.09,2.37,2,1
30.5,44,181.46,2.37,2,1
30.4,44,183.38,2.37,3,1
30.5,44,190.21,2.4,2,1
30.5,44,191.81,2.38,4,1
30.5,44,186.86,2.35,4,1
30.5,43,193.19,2.34,3,1
30.5,43,186.42,2.36,1,1
30.5,43,188.42,2.39,3,1
30.5,43,178.32,2.33,1,1
30.5,43,189.76,2.39,1,1
30.6,43,185.98,2.32,5,1
30.6,43,189.09,2.35,3,1
30.6,43,190.44,2.42,2,1
30.6,43,199.34,2.38,1,1
30.6,43,186.64,2.35,1,1
30.7,43,181.03,2.36,3,1
30.3,43,193.65,2.38,2,1
30.7,43,196.94,2.32,1,1
30.6,43,202.52,2.36,4,1
30.7,43,192.73,2.38,5,1
30.7,43,203.52,2.41,4,1
30.7,43,195.29,2.34,3,1
30.7,43,186.2,2.36,5,1
30.7,43,202.03,2.35,3,1
30.7,44,197.66,2.39,2,1
30.7,44,190.44,2.39,5,1
30.7,44,188.19,2.39,5,1
30.7,44,188.19,2.37,3,1
30.7,44,193.19,2.34,2,1
30.7,43,185.33,2.37,3,1
30.7,43,193.88,2.43,2,1
30.6,43,193.19,2.36,1,1
30.7,43,187.52,2.33,3,1
30.7,43,194.35,2.34,5,1
30.7,43,189.54,2.4,2,1
30.7,43,193.88,2.38,1,1
30.7,44,188.42,2.44,1,1
30.7,44,189.76,2.37,5,1
30.7,44,182.73,2.36,3,1
30.7,44,196.47,2.38,2,1
30.7,44,189.76,2.37,1,1
30.7,44,192.96,2.39,1,1
30.7,44,193.42,2.39,4,1
30.7,44,193.19,2.41,4,1
30.8,44,187.75,2.33,3,1
30.7,44,194.58,2.38,4,1
30.6,44,193.42,2.34,1,1
30.6,44,200.31,2.37,1,1
30.6,44,203.02,2.38,4,1
30.6,44,196.94,2.38,4,1
30.6,44,183.81,2.42,2,1
30.6,44,200.31,2.41,5,1
30.5,44,190.67,2.37,3,1
30.5,44,185.76,2.4,3,1
30.5,44,208.86,2.4,4,1
30.5,44,185.98,2.36,4,1
30.5,44,194.58,2.36,5,1
30.5,44,189.09,2.35,2,1
30.6,44,191.58,2.38,4,1
30.5,44,186.64,2.38,2,1
30.5,44,187.52,2.41,2,1
30.5,44,193.88,2.36,1,1
30.5,44,185.76,2.32,3,1
30.5,44,191.12,2.4,2,1
30.5,44,196.94,2.37,3,1
30.5,44,203.52,2.42,2,1
30.5,45,193.88,2.38,2,1
30.5,44,188.64,2.38,3,1
30.5,44,192.96,2.38,5,1
30.5,44,197.18,2.36,5,1
30.5,44,201.29,2.39,2,1
30.5,44,189.76,2.4,5,1
30.5,44,194.58,2.37,2,1
31.2,44,191.58,2.41,5,1
30.5,44,185.98,2.35,2,1
30.5,44,188.42,2.37,1,1
30.5,44,194.35,2.42,1,1
30.5,44,200.56,2.35,3,1
30.5,44,186.86,2.41,1,1
30.5,44,188.64,2.36,4,1
30.5,44,188.86,2.41,5,1
30.5,45,192.96,2.39,4,1
30.5,44,182.73,2.42,2,1
30.5,45,200.8,2.37,4,1
30.5,45,195.29,2.36,4,1
30.5,45,187.08,2.38,3,1
30.5,45,193.19,2.4,4,1
30.5,45,187.97,2.34,2,1
30.5,45,201.05,2.44,1,1
30.5,45,196.23,2.34,4,1
30.4,45,193.19,2.42,2,1
30.5,45,189.09,2.37,5,1
30.4,45,186.64,2.38,4,1
30.5,45,176.68,2.39,5,1
30.4,45,183.59,2.38,5,1
30.4,45,188.42,2.37,3,1
30.4,45,201.05,2.36,3,1
30.4,45,190.67,2.36,3,1
30.4,45,197.42,2.36,4,1
30.3,45,189.76,2.37,1,1
30.3,45,185.98,2.38,2,1
29.8,45,185.98,2.35,2,1
30.3,45,190.89,2.38,1,1
30.3,45,193.42,2.37,4,1
30.3,45,189.31,2.4,2,1
30.3,45,189.09,2.36,3,1
30.3,45,198.14,2.36,4,1
30.3,45,194.35,2.37,5,1
30.3,45,200.07,2.38,2,1
30.3,45,188.86,2.36,5,1
30.3,45,193.19,2.36,3,1
30.3,45,195.29,2.37,3,1
30.4,45,196.47,2.35,5,1
30.4,45,197.66,2.37,2,1
30.4,45,190.89,2.37,3,1
30.4,45,193.88,2.37,5,1
30.4,45,192.04,2.39,2,1
30.4,45,192.73,2.37,1,1
30.4,45,188.42,2.39,5,1
30.4,45,190.67,2.38,4,1
30.3,45,193.19,2.39,2,1
30.3,45,193.19,2.36,1,1
30.3,45,189.31,2.37,3,1
30.3,45,198.14,2.38,1,1
30.3,45,194.35,2.4,4,1
30.3,45,193.19,2.37,5,1
30.3,46,187.3,2.35,2,1
30.3,46,185.98,2.4,3,1
30.2,46,195.52,2.36,2,1
30.3,46,199.58,2.4,4,1
30.2,46,189.31,2.36,4,1
30.2,46,193.42,2.39,2,1
30.2,46,190.21,2.35,4,1
30.2,46,196.94,2.37,1,1
30.2,46,200.07,2.38,3,1
30.2,46,196.94,2.37,2,1
30.2,46,201.54,2.39,5,1
30.2,46,197.66,2.36,5,1
30.2,46,196.47,2.4,1,1
30.2,46,187.52,2.38,4,1
30.1,46,195.76,2.37,4,1
30.1,46,193.88,2.41,4,1
30.1,46,192.96,2.39,1,1
30,46,195.76,2.37,5,1
30,46,189.76,2.35,5,1
30.1,46,188.19,2.4,1,1
30.1,46,192.27,2.38,3,1
30.1,46,190.21,2.36,4,1
30.1,46,193.65,2.38,3,1
30.1,46,196.94,2.36,1,1
30.1,46,189.76,2.4,1,1
30.1,46,187.08,2.39,5,1
30.1,46,196.94,2.37,2,1
30.1,46,191.12,2.38,5,1
30.1,46,189.54,2.37,2,1
30.1,46,197.66,2.35,2,1
30.1,46,195.29,2.38,2,1
30.2,46,202.28,2.36,1,1
29.8,46,192.96,2.35,1,1
30.1,46,199.1,2.36,3,1
30.1,46,198.14,2.37,5,1
30.1,46,195.29,2.4,1,1
30.1,46,193.19,2.38,5,1
30.1,46,198.62,2.39,2,1
30.1,46,196.94,2.38,1,1
30.1,46,201.54,2.38,2,1
30.1,46,196.47,2.37,1,1
30.1,46,194.58,2.4,1,1
30.1,46,201.05,2.39,2,1
30.1,45,197.66,2.36,2,1
30.1,45,196.94,2.39,4,1
30,45,200.31,2.36,1,1
30,45,197.9,2.36,1,1
30.1,45,195.76,2.38,2,1
30.1,45,195.99,2.37,3,1
30.1,45,195.52,2.37,5,1
30.1,45,204.52,2.37,1,1
30.1,45,196.7,2.39,5,1
30.1,45,198.14,2.38,1,1
30.1,45,200.8,2.4,4,1
30.1,45,195.29,2.39,5,1
30.1,45,201.54,2.38,2,1
30.1,45,197.42,2.37,4,1
30.2,45,194.12,2.38,2,1
30.2,45,191.12,2.38,2,1
30.2,45,197.18,2.37,3,1
30.1,45,194.35,2.38,5,1
30.1,45,195.76,2.39,1,1
30.2,45,197.18,2.37,4,1
30.2,45,201.05,2.38,4,1
30.2,45,195.76,2.35,5,1
30.2,45,202.03,2.38,3,1
30.2,45,200.31,2.38,3,1
30.2,45,195.29,2.4,3,1
30.2,45,196.7,2.4,1,1
30.2,45,195.99,2.38,4,1
30.2,45,183.16,2.4,2,1
30.2,45,191.58,2.42,3,1
30.2,45,191.58,2.44,1,1
30.2,45,188.64,2.43,5,1
30.1,46,186.987377,2.45,5,1
30.2,45,117.18,2.46,5,1
30.2,46,118.39,2.41,4,1
30.2,46,130.19,2.46,5,1
30.2,46,137.38,2.47,3,1
30.2,72,134.78,2.45,5,1
30.1,72,139.73,2.42,5,1
30.1,72,135.93,2.45,4,1
30.1,72,131.43,2.45,2,1
30.1,72,141.08,2.44,2,1
30.1,71,130.74,2.44,1,1
30.1,72,139.58,2.5,5,1
29.5,72,128.57,2.46,1,1
29.5,72,136.5,2.49,1,1
29.5,72,132.67,2.46,5,1
29.4,72,130.33,2.49,4,1
29.5,72,136.07,2.45,1,1
29.5,72,131.84,2.42,4,1
29.5,72,129.79,2.43,2,1
29.5,72,114.47,2.44,2,1
29.5,72,128.57,2.47,4,1
29.5,72,129.25,2.5,2,1
29.5,71,139.88,2.49,5,1
29.5,72,128.57,2.5,3,1
29.5,72,128.57,2.45,2,1
29.5,72,130.47,2.46,2,1
29.5,72,126.06,2.49,1,1
29.5,72,135.21,2.47,1,1
29.6,72,128.57,2.47,1,1
29.5,71,130.6,2.46,4,1
29.6,71,129.38,2.45,3,1
29.6,71,128.57,2.49,1,1
29.6,71,132.12,2.47,4,1
29.6,71,136.36,2.49,4,1
29.6,71,129.79,2.46,5,1
29.6,71,131.84,2.49,4,1
29.7,71,125.41,2.51,5,1
29.6,71,128.84,2.47,1,1
29.6,71,135.5,2.45,3,1
29.6,71,125.8,2.47,1,1
29.6,71,134.08,2.47,4,1
29.6,71,130.06,2.52,1,1
29.6,71,136.36,2.48,3,1
29.7,71,126.32,2.5,5,1
29.7,71,125.41,2.47,4,1
29.7,71,139.58,2.51,2,1
29.7,71,128.57,2.49,2,1
29.7,71,123.86,2.5,5,1
29.7,71,135.93,2.45,2,1
29.7,71,131.01,2.51,5,1
29.7,71,126.32,2.51,4,1
29.7,71,139.73,2.51,3,1
29.8,71,138.69,2.48,3,1
29.7,71,135.78,2.49,1,1
29.7,71,139.73,2.51,4,1
29.7,71,130.19,2.49,2,1
29.7,71,134.36,2.49,1,1
29.7,71,135.5,2.48,2,1
29.7,71,139.88,2.48,5,1
29.7,71,140.78,2.52,3,1
29.7,71,135.07,2.52,1,1
29.7,71,137.23,2.51,2,1
29.7,71,135.78,2.47,4,1
29.7,71,140.78,2.51,3,1
29.7,71,136.65,2.54,2,1
29.7,71,141.23,2.51,1,1
29.7,71,136.94,2.55,1,1
29.8,71,135.64,2.54,3,1
29.7,71,135.07,2.5,5,1
29.8,71,132.67,2.48,1,1
29.8,71,137.67,2.48,3,1
29.8,71,135.64,2.52,5,1
29.8,71,139.73,2.48,2,1
29.8,71,135.78,2.48,1,1
29.8,71,137.96,2.52,4,1
29.8,71,130.6,2.5,3,1
29.8,71,137.81,2.47,1,1
29.8,71,135.78,2.48,1,1
29.8,71,133.09,2.48,5,1
29.8,71,133.23,2.51,2,1
29.8,71,139.29,2.5,4,1
29.8,71,137.96,2.48,3,1
29.8,71,140.18,2.52,2,1
29.8,71,140.93,2.52,1,1
29.8,71,137.67,2.51,1,1
29.8,71,143.52,2.52,5,1
29.8,71,143.52,2.49,4,1
29.8,71,141.68,2.48,4,1
29.8,70,134.36,2.53,4,1
29.8,70,134.78,2.52,5,1
29.8,70,145.23,2.48,4,1
29.8,70,131.84,2.52,4,1
29.8,70,133.51,2.53,1,1
29.8,70,144.45,2.51,1,1
29.8,70,140.63,2.49,2,1
29.8,70,137.81,2.51,3,1
29.8,70,135.21,2.53,1,1
29.8,70,128.57,2.52,2,1
29.9,70,134.36,2.51,5,1
29.8,70,130.88,2.5,1,1
29.8,70,139.29,2.51,2,1
29.9,70,140.03,2.54,5,1
29.9,70,132.81,2.49,4,1
29.9,70,139.43,2.47,3,1
29.9,70,134.36,2.48,3,1
29.9,70,135.21,2.51,5,1
29.9,70,135.21,2.51,1,1
29.9,70,135.78,2.53,1,1
29.9,70,138.11,2.51,2,1
29.9,70,137.67,2.53,1,1
29.9,70,128.84,2.48,5,1
30,70,129.11,2.49,5,1
30,70,128.57,2.5,5,1
30,70,128.98,2.49,3,1
30,70,131.43,2.53,1,1
30,70,130.47,2.52,2,1
29.9,70,129.38,2.52,2,1
30,70,125.93,2.52,4,1
30,70,129.25,2.54,2,1
29.9,70,132.67,2.47,2,1
29.9,70,130.19,2.5,1,1
29.9,70,134.36,2.51,3,1
29.9,70,131.98,2.49,1,1
29.9,70,135.07,2.52,4,1
29.9,70,131.01,2.5,4,1
29.9,70,130.19,2.53,5,1
29.9,70,135.78,2.53,1,1
29.9,70,135.5,2.53,3,1
29.8,70,135.07,2.51,2,1
29.9,70,139.73,2.48,4,1
30,70,134.78,2.53,1,1
30,70,143.67,2.52,2,1
30,70,133.23,2.47,3,1
30,70,139.88,2.5,3,1
30,70,137.52,2.49,2,1
30,70,132.67,2.51,5,1
30,70,134.36,2.47,5,1
30,70,139.29,2.49,5,1
30,70,134.22,2.51,4,1
30,70,134.22,2.49,5,1
30,70,143.52,2.45,2,1
30,70,145.23,2.48,1,1
29.9,70,137.52,2.53,4,1
29.9,70,137.08,2.5,2,1
30,70,143.06,2.47,4,1
30,70,136.94,2.53,5,1
30,69,130.74,2.48,1,1
30,70,114.36,2.54,2,1
30,70,134.93,2.52,3,1
30,69,139.73,2.53,4,1
30,70,130.74,2.47,4,1
30,69,141.08,2.5,5,1
30,69,134.5,2.55,3,1
30,69,136.94,2.54,2,1
30,69,137.38,2.51,4,1
30,69,136.94,2.57,5,1
30,69,140.48,2.54,3,1
29.8,69,130.6,2.53,5,1
30,69,134.36,2.49,4,1
30,69,132.12,2.48,3,1
30,69,136.07,2.51,1,1
30,69,135.64,2.54,5,1
30,69,135.5,2.5,3,1
30,69,138.84,2.49,2,1
30,69,133.65,2.49,2,1
30,69,139.58,2.51,2,1
30,69,134.08,2.52,1,1
30,69,134.93,2.52,4,1
30,69,138.99,2.5,5,1
30,69,140.03,2.52,2,1
30,69,143.83,2.5,1,1
29.7,69,141.68,2.54,4,1
30,69,139.73,2.47,5,1
30.1,69,141.08,2.49,5,1
30.1,69,139.73,2.51,5,1
30.1,69,138.4,2.51,5,1
30.1,69,134.36,2.46,1,1
30.1,69,134.93,2.45,2,1
30.1,69,135.07,2.5,4,1
30.1,69,135.07,2.51,1,1
30.1,69,135.07,2.47,3,1
30.1,69,140.03,2.46,2,1
30.1,69,141.08,2.53,2,1
30.1,69,139.73,2.54,2,1
30.1,69,132.95,2.53,5,1
30,69,136.94,2.51,3,1
30.1,69,132.67,2.48,5,1
30.1,69,140.48,2.54,1,1
30.1,69,115.76,2.54,1,1
30.1,69,134.64,2.55,3,1
30.1,69,147.28,2.47,1,1
30.1,69,135.07,2.48,1,1
30.1,69,144.45,2.5,2,1
30.1,69,134.36,2.5,2,1
30.1,54.83475897,133.79,2.51,2,1
30.1,69,143.98,2.54,3,1
30.1,69,144.6,2.48,4,1
30.1,69,144.45,2.52,3,1
30.1,69,135.21,2.56,3,1
30,69,138.69,2.53,4,1
30,69,131.43,2.5,5,1
30.10112545,69,141.08,2.53,1,1
30.2,69,141.53,2.52,5,1
30.2,69,146.65,2.47,2,1
30.2,69,118.39,2.48,3,1
30.2,69,142.29,2.58,2,1
30.2,69,137.67,2.53,1,1
30.2,69,136.94,2.5,1,1
30.2,69,150.85,2.51,1,1
30.2,69,140.33,2.55,5,1
30.2,69,144.6,2.56,3,1
30.2,69,139.88,2.49,2,1
30.2,69,141.68,2.52,2,1
30.2,69,142.14,2.48,5,1
30.2,69,135.35,2.51,5,1
30.3,69,137.52,2.52,4,1
30.3,69,139.73,2.48,4,1
30.3,69,145.54,2.5,1,1
30.3,69,139.88,2.5,3,1
30.2,69,138.84,2.5,3,1
30.3,68,139.88,2.56,4,1
30.3,68,144.6,2.55,3,1
30.3,68,140.03,2.48,4,1
30.3,68,136.65,2.55,3,1
30.3,69,134.64,2.54,1,1
30.3,68,144.6,2.54,3,1
30.3,68,136.36,2.51,5,1
30.2,68,134.08,2.51,4,1
30.2,69,141.99,2.48,1,1
30.3,68,134.93,2.52,2,1
30.3,69,137.96,2.54,4,1
30.3,68,129.38,2.53,4,1
30.3,69,123.86,2.5,2,1
30.3,69,132.26,2.52,2,1
30.3,69,135.5,2.56,1,1
30.3,69,133.23,2.51,5,1
30.3,69,134.36,2.52,4,1
30.3,69,139.88,2.53,3,1
30.3,69,133.94,2.54,1,1
30.3,69,139.73,2.48,4,1
30.3,69,135.21,2.49,2,1
30.3,69,134.36,2.54,5,1
30.2,69,134.93,2.53,5,1
30.3,69,132.12,2.53,3,1
30.3,69,134.78,2.53,2,1
30.3,69,141.38,2.55,4,1
30.3,69,139.73,2.5,2,1
30.2,69,145.54,2.49,1,1
30.3,69,149.7,2.55,3,1
30.3,69,139.88,2.51,4,1
30.2,69,141.53,2.54,5,1
30.3,69,141.38,2.53,2,1
30.3,69,140.18,2.54,3,1
30.3,69,140.48,2.54,3,1
30.3,69,139.73,2.52,2,1
30.3,69,144.45,2.5,5,1
30.2,69,136.07,2.54,1,1
30.3,69,134.64,2.49,3,1
30.3,69,141.99,2.5,4,1
30.2,69,139.58,2.55,1,1
30.3,68,143.52,2.54,2,1
30.2,69,136.07,2.49,5,1
30.2,69,132.39,2.52,2,1
30.3,69,134.22,2.56,3,1
30.2,69,135.5,2.51,4,1
30.3,69,137.52,2.5,3,1
30.3,69,138.25,2.53,3,1
30.3,69,144.14,2.55,1,1
30.3,69,144.6,2.54,4,1
30.3,69,146.01,2.49,3,1
30.3,69,144.6,2.51,3,1
30.3,69,137.38,2.5,1,1
30.3,69,139.29,2.53,3,1
30.3,69,144.45,2.51,1,1
30.3,69,143.83,2.54,5,1
30.3,69,134.08,2.52,5,1
30.3,69,136.5,2.53,4,1
30.3,69,132.95,2.54,3,1
30.3,69,138.25,2.54,4,1
30.3,68,144.6,2.53,3,1
30.3,68,144.76,2.57,3,1
30.3,68,143.83,2.52,4,1
30.3,68,144.92,2.52,4,1
30.3,68,139.88,2.55,3,1
30.3,68,144.76,2.51,5,1
30.3,68,141.84,2.55,3,1
30.3,68,146.17,2.55,3,1
30.3,68,136.65,2.54,1,1
30.3,68,147.28,2.51,2,1
30.3,68,138.11,2.54,5,1
30.3,68,142.29,2.53,1,1
30.3,68,137.38,2.52,2,1
30.3,68,141.84,2.37,4,1
30.3,68,141.08,2.36,5,1
30.3,68,141.23,2.35,2,1
30.3,68,139.29,2.38,1,1
30.3,68,144.14,2.37,2,1
30.3,68,145.38,2.35,3,1
30.3,68,142.29,2.55,1,1
30.3,68,143.06,2.55,5,1
30.3,68,140.48,2.52,3,1
30.3,68,142.6,2.57,3,1
30.3,68,140.33,2.52,4,1
30.3,68,138.69,2.55,5,1
30.3,68,144.6,2.53,1,1
30.3,68,144.29,2.52,1,1
30.3,68,137.38,2.54,4,1
30.3,68,144.45,2.55,4,1
30.3,68,141.38,2.55,3,1
30.3,68,136.5,2.54,1,1
30.3,68,134.64,2.54,4,1
30.3,68,142.45,2.56,1,1
30.3,68,139.14,2.52,4,1
30.3,68,137.67,2.55,1,1
30.3,68,144.92,2.55,2,1
30.3,68,142.75,2.53,5,1
30.3,68,146.96,2.49,3,1
30.3,68,145.38,2.52,5,1
30.3,68,144.14,2.5,1,1
30.3,68,140.48,2.54,5,1
30.3,68,144.14,2.52,4,1
30.3,68,146.65,2.56,2,1
30.3,68,136.5,2.53,1,1
30.3,68,148.89,2.53,3,1
30.3,68,140.18,2.55,5,1
30.3,68,138.11,2.54,2,1
30.3,68,147.6,2.57,5,1
30.3,68,147.28,2.54,1,1
30.3,68,147.12,2.51,4,1
30.3,68,137.52,2.54,3,1
30.3,68,148.89,2.54,5,1
30.2,68,145.07,2.53,4,1
30.3,68,143.21,2.52,1,1
30.3,68,152.5,2.52,1,1
30.3,68,155.38,2.5,4,1
30.3,68,147.92,2.5,4,1
30.3,68,143.83,2.49,2,1
30.3,68,147.12,2.54,3,1
30.3,68,136.36,2.51,5,1
30.3,68,140.33,2.52,1,1
30.3,68,144.6,2.52,4,1
30.3,68,147.92,2.54,5,1
30.3,68,138.25,2.58,1,1
30.3,68,244.7,2.57,1,1
30.3,68,236.09,2.58,2,1
30.3,68,226.45,2.52,2,1
30.3,68,213.06,2.52,1,1
30.3,68,246.35,2.52,4,1
30.3,68,225.58,2.48,4,1
30.3,68,241.46,2.54,5,1
30.3,68,187.08,2.5,2,1
30.3,68,228.21,2.52,4,1
30.3,68,240.5,2.55,1,1
30.3,68,233.01,2.55,5,1
30.3,68,239.86,2.55,3,1
30.3,68,222.13,2.58,1,1
30.3,68,246.02,2.56,4,1
30.3,68,231.49,2.51,5,1
30.3,68,235.47,2.58,3,1
30,68,236.71,2.54,1,1
30.3,68,226.45,2.52,3,1
30.3,68,234.85,2.56,4,1
30.3,68,227.92,2.54,3,1
30.3,68,239.54,2.58,3,1
30.3,68,235.16,2.55,3,1
30.3,68,222.13,2.51,1,1
30.3,68,222.7,2.58,1,1
30.3,68,228.51,2.57,5,1
30.3,67,229.4,2.56,4,1
30.3,67,252.77,2.54,4,1
30.3,67,224.13,2.56,3,1
30.3,67,226.45,2.57,3,1
30.3,67,241.78,2.52,2,1
30.3,67,226.45,2.55,5,1
30.3,67,231.49,2.56,2,1
